,protocol_type,protocol_name,Algorithm,Simulation_Number,Task Id,Mission Id,Task Importance,Max Players,Initial Workload,Arrival Delay,Abandonment Counter,Total Abandonment Counter,Total Time In System,Total Time Since First Arrival,Time Taken (In System) Relative To Optimal,Time Taken (First Arrival) Relative To Optimal,Cap,Is Done,Abandonment Penalty,Utility,map_size,max_nclo,converge_threshold
107,Delay,Pois(1000^d)+TS,FMC_ATA,3,7,18,57776.410487273315,2,57776.410487273315,17338.324705517847,0,0,46226.5299491545,28888.205243636654,0.6249269688945154,1.0000000000000002,57776.41048727331,True,0,9298.059641573627,9000X9000,100000,1e-05
108,Delay,Pois(1000^d)+TS,FMC_ATA,3,5,12,68606.43734085743,7,68606.43734085743,1528.3332503074862,0,0,25016.251305007994,23487.91805470051,0.3917821059848582,0.4172749409844388,28985.128505647914,True,0,24674.16904969438,9000X9000,100000,1e-05
109,Delay,Pois(1000^d)+TS,FMC_ATA,3,5,11,68606.43734085743,3,68606.43734085743,941.7302507267664,0,0,40493.94838485494,39552.218134128176,0.5647464216037178,0.5781929187738729,48206.32945578538,True,0,43652.87496366754,9000X9000,100000,1e-05
110,Delay,Pois(1000^d)+TS,FMC_ATA,3,5,13,68606.43734085743,3,68606.43734085743,20915.62205349593,0,0,47042.51348456517,26126.89143106924,0.48613075180295845,0.8752978710570074,62090.27937262389,True,0,6854.522956381935,9000X9000,100000,1e-05
111,Delay,Pois(1000^d)+TS,FMC_ATA,3,10,27,57012.206176529304,6,57012.206176529304,1103.5985406310206,0,0,21359.46277365253,20255.864233021508,0.44486298477861996,0.4691004172147087,27827.182738186617,True,0,24772.58573855777,9000X9000,100000,1e-05
112,Delay,Pois(1000^d)+TS,FMC_ATA,3,10,26,57012.206176529304,5,57012.206176529304,2511.1404236274975,0,0,31503.24495260122,28992.104528973723,0.3619449759052317,0.39329470628496976,22610.48189432809,True,0,17354.269372545525,9000X9000,100000,1e-05
113,Delay,Pois(1000^d)+TS,FMC_ATA,3,10,28,57012.206176529304,5,57012.206176529304,34590.57359569216,0,0,53813.43717996991,19222.863584277744,0.21188836530125985,0.5931707929630133,42840.948888148894,True,0,1119.6472988551768,9000X9000,100000,1e-05
114,Delay,Pois(1000^d)+TS,FMC_ATA,3,11,30,92608.0655575377,6,92608.0655575377,1158.5268613900275,0,0,41502.08972877148,40343.56286738146,0.3719012149458778,0.3825809248345337,52482.510707016976,True,0,46451.88274621844,9000X9000,100000,1e-05
115,Delay,Pois(1000^d)+TS,FMC_ATA,3,11,29,92608.0655575377,8,92608.0655575377,1542.6381170532502,0,0,42414.06493399602,40871.426816942774,0.27292852530656003,0.283229852643498,48404.39668606406,True,0,41143.15220613613,9000X9000,100000,1e-05
116,Delay,Pois(1000^d)+TS,FMC_ATA,3,11,31,92608.0655575377,2,92608.0655575377,30161.855812548834,0,0,76465.8885913177,46304.03277876886,0.6055514901062228,0.9999999999999999,92608.06555753772,True,0,3859.383892152752,9000X9000,100000,1e-05
117,Delay,Pois(1000^d)+TS,FMC_ATA,3,6,16,108384.52116221412,4,108384.52116221412,1037.5407504818004,0,0,29314.355152181037,28276.814401699237,0.9243297404936275,0.9582455048021691,106519.20907047475,True,0,95488.85195883614,9000X9000,100000,1e-05
118,Delay,Pois(1000^d)+TS,FMC_ATA,3,6,14,108384.52116221412,9,108384.52116221412,3832.7105675197377,0,0,37932.97035930112,34100.259791781384,0.3174738086553901,0.3531563878724996,39870.60777491761,True,0,26624.2656767068,9000X9000,100000,1e-05
119,Delay,Pois(1000^d)+TS,FMC_ATA,3,6,15,108384.52116221412,1,108384.52116221412,1369.550329232939,0,0,109754.07149144706,108384.52116221412,0.9875216444308431,1.0,108384.52116221412,True,0,93821.00418854866,9000X9000,100000,1e-05
120,Delay,Pois(1000^d)+TS,FMC_ATA,4,3,5,21097.728168000565,2,21097.728168000565,1317.7451380823422,0,0,12073.630478506147,10755.885340423805,0.8737110269176863,0.9807527460667997,20890.706911577046,True,0,18182.618448592886,9000X9000,100000,1e-05
121,Delay,Pois(1000^d)+TS,FMC_ATA,4,3,6,21097.728168000565,1,21097.728168000565,885.3934683147511,0,0,21983.121636315318,21097.728168000565,0.9597239426245946,1.0,21097.728168000565,True,0,19218.62483894594,9000X9000,100000,1e-05
122,Delay,Pois(1000^d)+TS,FMC_ATA,4,3,7,21097.728168000565,1,21097.728168000565,1489.0602403187147,0,0,22586.78840831928,21097.728168000565,0.934073839387885,1.0,21097.728168000565,True,0,18034.33083818836,9000X9000,100000,1e-05
123,Delay,Pois(1000^d)+TS,FMC_ATA,4,8,20,52407.49436671482,3,52407.49436671482,398.1067922445908,0,0,18431.04035193355,18032.933559688958,0.9478121937415376,0.9687367133629176,51542.8063524195,True,0,49425.570751143416,9000X9000,100000,1e-05
124,Delay,Pois(1000^d)+TS,FMC_ATA,4,8,21,52407.49436671482,3,52407.49436671482,909.5808463816564,0,0,19277.03893390196,18367.458087520303,0.9062161906091517,0.951093216364778,51483.63099389144,True,0,46778.7951593902,9000X9000,100000,1e-05
125,Delay,Pois(1000^d)+TS,FMC_ATA,4,8,22,52407.49436671482,4,52407.49436671482,1779.1229063366993,0,0,28605.61700116124,26826.494094824542,0.4580175142227079,0.4883930619247918,25892.373727623843,True,0,21466.61994243534,9000X9000,100000,1e-05
126,Delay,Pois(1000^d)+TS,FMC_ATA,4,9,25,99816.18922916184,7,99816.18922916184,1113.7408909753099,0,0,27263.517164309596,26149.776273334286,0.5230233325446686,0.5452993346909347,56058.651652379194,True,0,49851.778808894895,9000X9000,100000,1e-05
127,Delay,Pois(1000^d)+TS,FMC_ATA,4,9,23,99816.18922916184,10,99816.18922916184,2316.7196805615044,0,0,37588.76255877582,35272.04287821432,0.2655479521920517,0.2829895324572001,28841.88230947539,True,0,22595.206848318878,9000X9000,100000,1e-05
128,Delay,Pois(1000^d)+TS,FMC_ATA,4,9,24,99816.18922916184,6,99816.18922916184,21687.419312548867,0,0,45055.11538520466,23367.696072655795,0.3692373528724029,0.7119243371904621,75648.59876603671,True,0,7699.083035077907,9000X9000,100000,1e-05
129,Delay,Pois(1000^d)+TS,FMC_ATA,4,10,28,69201.76697283633,2,69201.76697283633,788.6258236175388,0,0,35710.688805140446,34922.062981522904,0.968922321135331,0.9908029632935867,68880.58747773155,True,0,63388.62098790627,9000X9000,100000,1e-05
130,Delay,Pois(1000^d)+TS,FMC_ATA,4,10,27,69201.76697283633,6,69201.76697283633,1891.0119962231645,0,0,43985.88598035495,42094.87398413179,0.26221201578063524,0.2739912663274347,23635.103285458656,True,0,19365.53684887546,9000X9000,100000,1e-05
131,Delay,Pois(1000^d)+TS,FMC_ATA,4,10,26,69201.76697283633,3,69201.76697283633,1164.5597873061488,0,0,46265.50504532999,45100.94525802384,0.4985843261629001,0.5114583635807112,39134.47013415376,True,0,34615.62078729835,9000X9000,100000,1e-05
132,Delay,Pois(1000^d)+TS,FMC_ATA,4,4,9,96040.91679690017,9,96040.91679690017,2527.0816444311245,0,0,19247.84801864415,16720.766374213024,0.5544107043601361,0.638201188785858,63079.65465784674,True,0,48334.40675565972,9000X9000,100000,1e-05
133,Delay,Pois(1000^d)+TS,FMC_ATA,4,4,8,96040.91679690017,4,96040.91679690017,1712.571431624148,0,0,45250.28372123059,43537.71228960644,0.5306094730177325,0.5514811857709138,58094.756255696986,True,0,48503.59878161382,9000X9000,100000,1e-05
134,Delay,Pois(1000^d)+TS,FMC_ATA,4,4,10,96040.91679690017,4,96040.91679690017,1763.1506988800277,0,0,46728.33321760579,44965.182518725764,0.51382592842363,0.5339737960415478,75085.96347739946,True,0,62356.453429888614,9000X9000,100000,1e-05
135,Delay,Pois(1000^d)+TS,FMC_ATA,4,2,3,84166.89356145733,7,84166.89356145733,1377.443902781508,0,0,26718.40957038944,25340.965667607932,0.45002087065378377,0.4744823893084908,42489.4282734795,True,0,36749.59108266673,9000X9000,100000,1e-05
136,Delay,Pois(1000^d)+TS,FMC_ATA,4,2,4,84166.89356145733,8,84166.89356145733,1875.3406975635485,0,0,40391.7672900292,38516.42659246565,0.26047044734730546,0.2731525903610226,24058.593270709054,True,0,19745.100376285558,9000X9000,100000,1e-05
137,Delay,Pois(1000^d)+TS,FMC_ATA,4,2,2,84166.89356145733,8,84166.89356145733,2661.690760737463,0,0,50572.91894700602,47911.22818626856,0.20803350714651628,0.21959073255812428,23284.516906913523,True,0,17590.368680262054,9000X9000,100000,1e-05
138,Delay,Pois(1000^d)+TS,FMC_ATA,4,7,17,70537.88824313064,2,70537.88824313064,554.9268251579149,0,0,45909.14574986609,45354.21892470818,0.7682335087158139,0.7776331498534842,60452.61343998776,True,0,57019.44971835837,9000X9000,100000,1e-05
139,Delay,Pois(1000^d)+TS,FMC_ATA,4,7,19,70537.88824313064,4,70537.88824313064,2974.7071669277934,0,0,45917.054043321026,42942.34687639323,0.38405059793568624,0.4106545949047067,40866.14804721714,True,0,29870.917947941,9000X9000,100000,1e-05
140,Delay,Pois(1000^d)+TS,FMC_ATA,4,7,18,70537.88824313064,2,70537.88824313064,21571.475013412048,0,0,56840.41913497737,35268.94412156532,0.6204905709406037,1.0,70537.88824313064,True,0,7267.1795319968405,9000X9000,100000,1e-05
141,Delay,Pois(1000^d)+TS,FMC_ATA,4,5,12,65362.472421499944,5,65362.472421499944,2476.0004676672515,0,0,43360.02330746704,40884.022839799785,0.3014872568587566,0.31974579741145664,26538.24655292427,True,0,20444.507665255544,9000X9000,100000,1e-05
142,Delay,Pois(1000^d)+TS,FMC_ATA,4,5,11,65362.472421499944,5,65362.472421499944,14169.065186248807,0,0,46491.61298524321,32322.547798994405,0.2811796288601408,0.4044388630993591,26575.41506270665,True,0,5972.266647133884,9000X9000,100000,1e-05
143,Delay,Pois(1000^d)+TS,FMC_ATA,4,5,13,65362.472421499944,1,65362.472421499944,523.0176207297437,0,0,65885.49004222969,65362.47242149995,0.9920617176802583,0.9999999999999999,65362.47242149995,True,0,61858.088809613124,9000X9000,100000,1e-05
144,Delay,Pois(1000^d)+TS,FMC_ATA,4,11,30,103905.26484421972,8,103905.26484421972,2604.508777461604,0,0,36706.00741654883,34101.49863908723,0.3538428453450314,0.38086766341231715,51554.71085027391,True,0,39182.53855604362,9000X9000,100000,1e-05
145,Delay,Pois(1000^d)+TS,FMC_ATA,4,11,31,103905.26484421972,8,103905.26484421972,1834.5591101874281,0,0,43861.44537292111,42026.88626273368,0.29611787744564405,0.30904402539677084,35087.87935807887,True,0,28920.933039543615,9000X9000,100000,1e-05
146,Delay,Pois(1000^d)+TS,FMC_ATA,4,11,29,103905.26484421972,5,103905.26484421972,50083.65201287459,0,0,76784.14928339038,26700.497270515785,0.27064248497624777,0.7783020952119709,81544.5321870072,True,0,416.5744324907472,9000X9000,100000,1e-05
147,Delay,Pois(1000^d)+TS,FMC_ATA,4,6,15,83354.13506775064,4,83354.13506775064,1666.5336028912698,0,0,41975.78307411936,40309.24947122809,0.4964418109875809,0.5169665533418522,43742.61952771693,True,0,36698.50660613724,9000X9000,100000,1e-05
148,Delay,Pois(1000^d)+TS,FMC_ATA,4,6,16,83354.13506775064,2,83354.13506775064,933.9650562752753,0,0,42823.68566829477,41889.7206120195,0.9732246742304956,0.9949235021137105,83141.48198960644,True,0,75349.75841980106,9000X9000,100000,1e-05
149,Delay,Pois(1000^d)+TS,FMC_ATA,4,6,14,83354.13506775064,2,83354.13506775064,48384.363577195865,0,0,93349.72200714229,44965.35842994643,0.44646161378698657,0.9268705730169129,80065.84417167952,True,0,489.2155211915842,9000X9000,100000,1e-05
